timestamp,nfSetId,nfCpuUsage
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,13
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,10
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_000005db.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,3
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,5
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001090.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001d84.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00001d84.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00002307.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_1_instance_00003f5f.cpu_per_core,2
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
2025-05-14T12:20:02Z,cgroup_qemu_qemu_20_instance_000040a7.cpu_per_core,1
