timestamp,cpuUsage,memoryUsage,numOfUes,numOfPduSess,numOfExceedLoadLevelThr,exceedLoadLevelThrInd,resUsgThrCrossTimePeriod,confidence
2025-07-23T10:49:13.841Z,0,94,2,6,595,true,"[2025-07-23T10:49:08.831Z - 2025-07-23T10:49:13.841Z]",100,
2025-07-23T10:49:18.839Z,0,94,2,6,596,true,"[2025-07-23T10:49:13.841Z - 2025-07-23T10:49:18.839Z]",100,
2025-07-23T10:49:23.841Z,0,94,2,6,597,true,"[2025-07-23T10:49:18.839Z - 2025-07-23T10:49:23.841Z]",100,
2025-07-23T10:49:28.829Z,3,94,2,6,598,true,"[2025-07-23T10:49:23.841Z - 2025-07-23T10:49:28.829Z]",100,
2025-07-23T10:49:33.838Z,5,94,2,6,599,true,"[2025-07-23T10:49:28.829Z - 2025-07-23T10:49:33.838Z]",100,
2025-07-23T10:49:38.840Z,6,94,2,6,600,true,"[2025-07-23T10:49:33.838Z - 2025-07-23T10:49:38.840Z]",100,
2025-07-23T10:49:43.840Z,0,94,3,6,601,true,"[2025-07-23T10:49:38.840Z - 2025-07-23T10:49:43.840Z]",100,
2025-07-23T10:49:48.841Z,3,94,3,6,602,true,"[2025-07-23T10:49:43.840Z - 2025-07-23T10:49:48.841Z]",100,
2025-07-23T10:49:53.833Z,1,94,2,6,603,true,"[2025-07-23T10:49:48.841Z - 2025-07-23T10:49:53.833Z]",100,
2025-07-23T10:49:58.837Z,0,94,2,6,604,true,"[2025-07-23T10:49:53.833Z - 2025-07-23T10:49:58.837Z]",100,
2025-07-23T10:50:03.839Z,0,94,2,6,605,true,"[2025-07-23T10:49:58.837Z - 2025-07-23T10:50:03.839Z]",100,
2025-07-23T10:50:08.845Z,0,94,2,6,606,true,"[2025-07-23T10:50:03.839Z - 2025-07-23T10:50:08.845Z]",100,
2025-07-23T10:50:13.843Z,0,94,2,6,607,true,"[2025-07-23T10:50:08.845Z - 2025-07-23T10:50:13.843Z]",100,
2025-07-23T10:50:18.839Z,0,94,2,6,608,true,"[2025-07-23T10:50:13.843Z - 2025-07-23T10:50:18.839Z]",100,
2025-07-23T10:50:23.843Z,3,94,2,6,609,true,"[2025-07-23T10:50:18.839Z - 2025-07-23T10:50:23.843Z]",100,
2025-07-23T10:50:28.832Z,0,94,2,6,610,true,"[2025-07-23T10:50:23.843Z - 2025-07-23T10:50:28.832Z]",100,
2025-07-23T10:50:33.833Z,1,94,2,6,611,true,"[2025-07-23T10:50:28.832Z - 2025-07-23T10:50:33.833Z]",100,
2025-07-23T10:50:38.830Z,1,94,2,6,612,true,"[2025-07-23T10:50:33.833Z - 2025-07-23T10:50:38.830Z]",100,
2025-07-23T10:50:43.835Z,0,94,2,6,613,true,"[2025-07-23T10:50:38.830Z - 2025-07-23T10:50:43.835Z]",100,
2025-07-23T10:50:48.835Z,2,94,2,6,614,true,"[2025-07-23T10:50:43.835Z - 2025-07-23T10:50:48.835Z]",100,
2025-07-23T10:50:53.840Z,1,94,2,6,615,true,"[2025-07-23T10:50:48.835Z - 2025-07-23T10:50:53.840Z]",100,
2025-07-23T10:50:58.831Z,0,94,2,6,616,true,"[2025-07-23T10:50:53.840Z - 2025-07-23T10:50:58.831Z]",100,
2025-07-23T10:51:03.838Z,3,94,2,6,617,true,"[2025-07-23T10:50:58.831Z - 2025-07-23T10:51:03.838Z]",100,
2025-07-23T10:51:08.839Z,4,94,2,6,618,true,"[2025-07-23T10:51:03.838Z - 2025-07-23T10:51:08.839Z]",100,
2025-07-23T10:51:13.845Z,0,94,2,6,619,true,"[2025-07-23T10:51:08.839Z - 2025-07-23T10:51:13.845Z]",100,
2025-07-23T10:51:18.837Z,0,94,2,6,620,true,"[2025-07-23T10:51:13.845Z - 2025-07-23T10:51:18.837Z]",100,
2025-07-23T10:51:23.841Z,2,94,2,6,621,true,"[2025-07-23T10:51:18.837Z - 2025-07-23T10:51:23.841Z]",100,
2025-07-23T10:51:28.840Z,0,94,1,6,622,true,"[2025-07-23T10:51:23.841Z - 2025-07-23T10:51:28.840Z]",100,
2025-07-23T10:51:33.835Z,1,94,1,6,623,true,"[2025-07-23T10:51:28.840Z - 2025-07-23T10:51:33.835Z]",100,
2025-07-23T10:51:38.834Z,0,94,1,6,624,true,"[2025-07-23T10:51:33.835Z - 2025-07-23T10:51:38.834Z]",100,
2025-07-23T10:51:43.840Z,0,94,1,6,625,true,"[2025-07-23T10:51:38.834Z - 2025-07-23T10:51:43.840Z]",100,
2025-07-23T10:51:48.830Z,0,94,1,6,626,true,"[2025-07-23T10:51:43.840Z - 2025-07-23T10:51:48.830Z]",100,
2025-07-23T10:51:53.841Z,0,94,1,6,627,true,"[2025-07-23T10:51:48.830Z - 2025-07-23T10:51:53.841Z]",100,
2025-07-23T10:51:58.842Z,3,94,2,6,628,true,"[2025-07-23T10:51:53.841Z - 2025-07-23T10:51:58.842Z]",100,
2025-07-23T10:52:03.832Z,0,94,2,6,629,true,"[2025-07-23T10:51:58.842Z - 2025-07-23T10:52:03.832Z]",100,
2025-07-23T10:52:08.830Z,0,94,2,6,630,true,"[2025-07-23T10:52:03.832Z - 2025-07-23T10:52:08.830Z]",100,
2025-07-23T10:52:13.835Z,0,94,2,6,631,true,"[2025-07-23T10:52:08.830Z - 2025-07-23T10:52:13.835Z]",100,
2025-07-23T10:52:18.844Z,2,94,2,6,632,true,"[2025-07-23T10:52:13.835Z - 2025-07-23T10:52:18.844Z]",100,
2025-07-23T10:52:23.833Z,3,94,2,6,633,true,"[2025-07-23T10:52:18.844Z - 2025-07-23T10:52:23.833Z]",100,
2025-07-23T10:52:28.844Z,0,94,2,6,634,true,"[2025-07-23T10:52:23.833Z - 2025-07-23T10:52:28.844Z]",100,
2025-07-23T10:52:33.835Z,0,94,2,6,635,true,"[2025-07-23T10:52:28.844Z - 2025-07-23T10:52:33.835Z]",100,
2025-07-23T10:52:38.830Z,0,94,2,6,636,true,"[2025-07-23T10:52:33.835Z - 2025-07-23T10:52:38.830Z]",100,
2025-07-23T10:52:43.841Z,0,94,2,6,637,true,"[2025-07-23T10:52:38.830Z - 2025-07-23T10:52:43.841Z]",100,
2025-07-23T10:52:48.837Z,3,94,2,6,638,true,"[2025-07-23T10:52:43.841Z - 2025-07-23T10:52:48.837Z]",100,
2025-07-23T10:52:53.843Z,3,94,2,6,639,true,"[2025-07-23T10:52:48.837Z - 2025-07-23T10:52:53.843Z]",100,
2025-07-23T10:52:58.830Z,0,94,1,6,640,true,"[2025-07-23T10:52:53.843Z - 2025-07-23T10:52:58.830Z]",100,
2025-07-23T10:53:03.841Z,1,94,1,6,641,true,"[2025-07-23T10:52:58.830Z - 2025-07-23T10:53:03.841Z]",100,
2025-07-23T10:53:08.833Z,0,94,1,6,642,true,"[2025-07-23T10:53:03.841Z - 2025-07-23T10:53:08.833Z]",100,
2025-07-23T10:53:13.842Z,2,94,1,6,643,true,"[2025-07-23T10:53:08.833Z - 2025-07-23T10:53:13.842Z]",100,
2025-07-23T10:53:18.838Z,0,94,1,6,644,true,"[2025-07-23T10:53:13.842Z - 2025-07-23T10:53:18.838Z]",100,
2025-07-23T10:53:23.844Z,3,94,1,6,645,true,"[2025-07-23T10:53:18.838Z - 2025-07-23T10:53:23.844Z]",100,
2025-07-23T10:53:28.841Z,0,94,1,6,646,true,"[2025-07-23T10:53:23.844Z - 2025-07-23T10:53:28.841Z]",100,
2025-07-23T10:53:33.835Z,0,94,1,6,647,true,"[2025-07-23T10:53:28.841Z - 2025-07-23T10:53:33.835Z]",100,
2025-07-23T10:53:38.835Z,2,94,1,6,648,true,"[2025-07-23T10:53:33.835Z - 2025-07-23T10:53:38.835Z]",100,
2025-07-23T10:53:43.837Z,0,94,1,6,649,true,"[2025-07-23T10:53:38.835Z - 2025-07-23T10:53:43.837Z]",100,
2025-07-23T10:53:48.842Z,3,94,1,6,650,true,"[2025-07-23T10:53:43.837Z - 2025-07-23T10:53:48.842Z]",100,
2025-07-23T10:53:53.832Z,0,94,1,6,651,true,"[2025-07-23T10:53:48.842Z - 2025-07-23T10:53:53.832Z]",100,
2025-07-23T10:53:58.837Z,0,94,1,6,652,true,"[2025-07-23T10:53:53.832Z - 2025-07-23T10:53:58.837Z]",100,
2025-07-23T10:54:03.834Z,0,94,1,6,653,true,"[2025-07-23T10:53:58.837Z - 2025-07-23T10:54:03.834Z]",100,
2025-07-23T10:54:08.844Z,0,94,2,6,654,true,"[2025-07-23T10:54:03.834Z - 2025-07-23T10:54:08.844Z]",100,
2025-07-23T10:54:13.831Z,0,94,2,6,655,true,"[2025-07-23T10:54:08.844Z - 2025-07-23T10:54:13.831Z]",100,
2025-07-23T10:54:18.835Z,4,94,2,6,656,true,"[2025-07-23T10:54:13.831Z - 2025-07-23T10:54:18.835Z]",100,
2025-07-23T10:54:23.836Z,0,94,2,6,657,true,"[2025-07-23T10:54:18.835Z - 2025-07-23T10:54:23.836Z]",100,
2025-07-23T10:54:28.837Z,0,94,2,6,658,true,"[2025-07-23T10:54:23.836Z - 2025-07-23T10:54:28.837Z]",100,
2025-07-23T10:54:33.844Z,0,94,2,6,659,true,"[2025-07-23T10:54:28.837Z - 2025-07-23T10:54:33.844Z]",100,
2025-07-23T10:54:38.832Z,3,94,2,6,660,true,"[2025-07-23T10:54:33.844Z - 2025-07-23T10:54:38.832Z]",100,
2025-07-23T10:54:43.838Z,0,94,2,6,661,true,"[2025-07-23T10:54:38.832Z - 2025-07-23T10:54:43.838Z]",100,
2025-07-23T10:54:48.845Z,0,94,2,6,662,true,"[2025-07-23T10:54:43.838Z - 2025-07-23T10:54:48.845Z]",100,
2025-07-23T10:54:53.832Z,0,94,2,6,663,true,"[2025-07-23T10:54:48.845Z - 2025-07-23T10:54:53.832Z]",100,
2025-07-23T10:54:58.837Z,1,94,2,6,664,true,"[2025-07-23T10:54:53.832Z - 2025-07-23T10:54:58.837Z]",100,
2025-07-23T10:55:03.844Z,0,94,2,6,665,true,"[2025-07-23T10:54:58.837Z - 2025-07-23T10:55:03.844Z]",100,
2025-07-23T10:55:08.842Z,0,94,2,6,666,true,"[2025-07-23T10:55:03.844Z - 2025-07-23T10:55:08.842Z]",100,
2025-07-23T10:55:13.844Z,6,94,2,6,667,true,"[2025-07-23T10:55:08.842Z - 2025-07-23T10:55:13.844Z]",100,
2025-07-23T10:55:18.843Z,4,94,2,6,668,true,"[2025-07-23T10:55:13.844Z - 2025-07-23T10:55:18.843Z]",100,
2025-07-23T10:55:23.832Z,3,94,2,6,669,true,"[2025-07-23T10:55:18.843Z - 2025-07-23T10:55:23.832Z]",100,
2025-07-23T10:55:28.841Z,3,94,2,6,670,true,"[2025-07-23T10:55:23.832Z - 2025-07-23T10:55:28.841Z]",100,
2025-07-23T10:55:33.835Z,0,94,2,6,671,true,"[2025-07-23T10:55:28.841Z - 2025-07-23T10:55:33.835Z]",100,
2025-07-23T10:55:38.838Z,0,94,2,6,672,true,"[2025-07-23T10:55:33.835Z - 2025-07-23T10:55:38.838Z]",100,
2025-07-23T10:55:43.844Z,2,94,2,6,673,true,"[2025-07-23T10:55:38.838Z - 2025-07-23T10:55:43.844Z]",100,
2025-07-23T10:55:48.833Z,0,94,2,6,674,true,"[2025-07-23T10:55:43.844Z - 2025-07-23T10:55:48.833Z]",100,
2025-07-23T10:55:53.843Z,1,94,2,6,675,true,"[2025-07-23T10:55:48.833Z - 2025-07-23T10:55:53.843Z]",100,
2025-07-23T10:55:58.835Z,2,94,2,6,676,true,"[2025-07-23T10:55:53.843Z - 2025-07-23T10:55:58.835Z]",100,
2025-07-23T10:56:03.844Z,4,94,2,6,677,true,"[2025-07-23T10:55:58.835Z - 2025-07-23T10:56:03.844Z]",100,
2025-07-23T10:56:08.841Z,5,94,2,6,678,true,"[2025-07-23T10:56:03.844Z - 2025-07-23T10:56:08.841Z]",100,
2025-07-23T10:56:13.841Z,0,94,2,6,679,true,"[2025-07-23T10:56:08.841Z - 2025-07-23T10:56:13.841Z]",100,
2025-07-23T10:56:18.839Z,0,94,2,6,680,true,"[2025-07-23T10:56:13.841Z - 2025-07-23T10:56:18.839Z]",100,
2025-07-23T10:56:23.837Z,2,94,2,6,681,true,"[2025-07-23T10:56:18.839Z - 2025-07-23T10:56:23.837Z]",100,
2025-07-23T10:56:28.836Z,0,94,2,6,682,true,"[2025-07-23T10:56:23.837Z - 2025-07-23T10:56:28.836Z]",100,
2025-07-23T10:56:33.839Z,0,94,2,6,683,true,"[2025-07-23T10:56:28.836Z - 2025-07-23T10:56:33.839Z]",100,
2025-07-23T10:56:38.845Z,0,94,2,6,684,true,"[2025-07-23T10:56:33.839Z - 2025-07-23T10:56:38.845Z]",100,
2025-07-23T10:56:43.837Z,0,94,2,6,685,true,"[2025-07-23T10:56:38.845Z - 2025-07-23T10:56:43.837Z]",100,
2025-07-23T10:56:48.832Z,3,94,2,6,686,true,"[2025-07-23T10:56:43.837Z - 2025-07-23T10:56:48.832Z]",100,
2025-07-23T10:56:53.836Z,4,94,1,6,687,true,"[2025-07-23T10:56:48.832Z - 2025-07-23T10:56:53.836Z]",100,
2025-07-23T10:56:58.841Z,0,94,1,6,688,true,"[2025-07-23T10:56:53.836Z - 2025-07-23T10:56:58.841Z]",100,
2025-07-23T10:57:03.838Z,0,94,1,6,689,true,"[2025-07-23T10:56:58.841Z - 2025-07-23T10:57:03.838Z]",100,
2025-07-23T10:57:08.844Z,1,94,1,6,690,true,"[2025-07-23T10:57:03.838Z - 2025-07-23T10:57:08.844Z]",100,
2025-07-23T10:57:13.838Z,0,94,1,6,691,true,"[2025-07-23T10:57:08.844Z - 2025-07-23T10:57:13.838Z]",100,
2025-07-23T10:57:18.832Z,0,94,1,6,692,true,"[2025-07-23T10:57:13.838Z - 2025-07-23T10:57:18.832Z]",100,
2025-07-23T10:57:23.838Z,1,94,1,6,693,true,"[2025-07-23T10:57:18.832Z - 2025-07-23T10:57:23.838Z]",100,
2025-07-23T10:57:28.835Z,0,94,1,6,694,true,"[2025-07-23T10:57:23.838Z - 2025-07-23T10:57:28.835Z]",100,
2025-07-23T10:57:33.838Z,0,94,1,6,695,true,"[2025-07-23T10:57:28.835Z - 2025-07-23T10:57:33.838Z]",100,
2025-07-23T10:57:38.833Z,0,94,1,6,696,true,"[2025-07-23T10:57:33.838Z - 2025-07-23T10:57:38.833Z]",100,
2025-07-23T10:57:43.840Z,2,94,1,6,697,true,"[2025-07-23T10:57:38.833Z - 2025-07-23T10:57:43.840Z]",100,
2025-07-23T10:57:48.838Z,1,94,1,6,698,true,"[2025-07-23T10:57:43.840Z - 2025-07-23T10:57:48.838Z]",100,
2025-07-23T10:57:53.837Z,0,94,1,6,699,true,"[2025-07-23T10:57:48.838Z - 2025-07-23T10:57:53.837Z]",100,
2025-07-23T10:57:58.839Z,0,94,1,6,700,true,"[2025-07-23T10:57:53.837Z - 2025-07-23T10:57:58.839Z]",100,
2025-07-23T10:58:03.833Z,1,94,1,6,701,true,"[2025-07-23T10:57:58.839Z - 2025-07-23T10:58:03.833Z]",100,
2025-07-23T10:58:08.834Z,0,94,1,6,702,true,"[2025-07-23T10:58:03.833Z - 2025-07-23T10:58:08.834Z]",100,
2025-07-23T10:58:13.831Z,3,94,1,6,703,true,"[2025-07-23T10:58:08.834Z - 2025-07-23T10:58:13.831Z]",100,
2025-07-23T10:58:18.831Z,0,94,1,6,704,true,"[2025-07-23T10:58:13.831Z - 2025-07-23T10:58:18.831Z]",100,
2025-07-23T10:58:23.837Z,0,94,1,6,705,true,"[2025-07-23T10:58:18.831Z - 2025-07-23T10:58:23.837Z]",100,
2025-07-23T10:58:28.841Z,0,94,1,6,706,true,"[2025-07-23T10:58:23.837Z - 2025-07-23T10:58:28.841Z]",100,
2025-07-23T10:58:33.838Z,3,94,1,6,707,true,"[2025-07-23T10:58:28.841Z - 2025-07-23T10:58:33.838Z]",100,
2025-07-23T10:58:38.835Z,0,94,1,6,708,true,"[2025-07-23T10:58:33.838Z - 2025-07-23T10:58:38.835Z]",100,
2025-07-23T10:58:43.830Z,4,94,1,6,709,true,"[2025-07-23T10:58:38.835Z - 2025-07-23T10:58:43.830Z]",100,
2025-07-23T10:58:48.844Z,3,94,1,6,710,true,"[2025-07-23T10:58:43.830Z - 2025-07-23T10:58:48.844Z]",100,
2025-07-23T10:58:53.838Z,1,94,0,6,711,true,"[2025-07-23T10:58:48.844Z - 2025-07-23T10:58:53.838Z]",100,
2025-07-23T10:58:58.844Z,0,94,0,6,712,true,"[2025-07-23T10:58:53.838Z - 2025-07-23T10:58:58.844Z]",100,
2025-07-23T10:59:03.834Z,2,94,0,6,713,true,"[2025-07-23T10:58:58.844Z - 2025-07-23T10:59:03.834Z]",100,
2025-07-23T10:59:08.833Z,0,94,0,6,714,true,"[2025-07-23T10:59:03.834Z - 2025-07-23T10:59:08.833Z]",100,
2025-07-23T10:59:13.835Z,0,94,0,6,715,true,"[2025-07-23T10:59:08.833Z - 2025-07-23T10:59:13.835Z]",100,
2025-07-23T10:59:18.844Z,0,94,0,6,716,true,"[2025-07-23T10:59:13.835Z - 2025-07-23T10:59:18.844Z]",100,
2025-07-23T10:59:23.834Z,3,94,0,6,717,true,"[2025-07-23T10:59:18.844Z - 2025-07-23T10:59:23.834Z]",100,
2025-07-23T10:59:28.832Z,0,94,0,6,718,true,"[2025-07-23T10:59:23.834Z - 2025-07-23T10:59:28.832Z]",100,
2025-07-23T10:59:33.831Z,1,94,0,6,719,true,"[2025-07-23T10:59:28.832Z - 2025-07-23T10:59:33.831Z]",100,
2025-07-23T10:59:38.843Z,1,94,0,6,720,true,"[2025-07-23T10:59:33.831Z - 2025-07-23T10:59:38.843Z]",100,
